Date,Open,High,Low,Close,Adj Close,Volume
20-05-2021,243.9600067,247.9499969,243.8600006,246.4799957,243.2801971,21800700
21-05-2021,247.5700073,248.3300018,244.7400055,245.1699982,241.9872131,21863100
24-05-2021,247.7899933,251.1600037,247.5099945,250.7799988,247.5243835,21411500
25-05-2021,251.7700043,252.75,250.8200073,251.7200012,248.4521942,17704300
26-05-2021,251.4299927,252.9400024,250.75,251.4900055,248.225174,17771600
27-05-2021,251.1699982,251.4799957,249.25,249.3099976,246.0734711,24426200
28-05-2021,251,252.0800018,249.5599976,249.6799927,246.4386597,18270200
01-06-2021,251.2299957,251.2899933,246.9600067,247.3999939,244.1882629,23213300
02-06-2021,248.1300049,249.2700043,245.8399963,247.3000031,244.0895538,19406700
03-06-2021,245.2200012,246.3399963,243,245.7100067,242.5202026,25307700
04-06-2021,247.7599945,251.6499939,247.5099945,250.7899933,247.534256,25281100
07-06-2021,249.9799957,254.0899963,249.8099976,253.8099976,250.5150604,23079200
08-06-2021,255.1600037,256.0100098,252.5099945,252.5700073,249.2911682,22455000
09-06-2021,253.8099976,255.5299988,253.2100067,253.5899963,250.2979279,17937600
10-06-2021,254.2899933,257.4599915,253.6699982,257.2399902,253.900528,24563600
11-06-2021,257.9899902,258.4899902,256.6099854,257.8900146,254.5421143,18999700
14-06-2021,257.8999939,259.9500122,256.7999878,259.8900146,256.5161438,19150500
15-06-2021,259.769989,259.9899902,257.6799927,258.3599854,255.0059662,18038900
16-06-2021,259.3999939,260.5799866,254.4199982,257.3800049,254.038681,27220000
17-06-2021,256.0700073,261.75,256.0100098,260.8999939,257.5130005,27565500
18-06-2021,259.6300049,262.2999878,258.75,259.4299927,256.0621033,37202200
21-06-2021,259.8200073,263.519989,257.9200134,262.6300049,259.2205505,26696100
22-06-2021,262.7200012,265.7900085,262.3999939,265.5100098,262.0631714,24694100
23-06-2021,265.9899902,266.8299866,264.4299927,265.269989,261.8262329,19518700
24-06-2021,266.1600037,267.8500061,265.4700012,266.6900024,263.2278748,21446900
25-06-2021,266.230011,267.25,264.7600098,265.019989,261.5795288,25611100
28-06-2021,266.1900024,268.8999939,265.9100037,268.7200012,265.2314758,19590000
29-06-2021,268.8699951,271.6499939,267.980011,271.3999939,267.876709,19937800
30-06-2021,270.6900024,271.3599854,269.6000061,270.8999939,267.3831787,21656500
01-07-2021,269.6099854,271.8399963,269.6000061,271.6000061,268.0741272,16725300
02-07-2021,272.8200073,278,272.5,277.6499939,274.0455322,26458000
06-07-2021,278.0299988,279.3699951,274.2999878,277.6600037,274.0554199,31565600
07-07-2021,279.3999939,280.6900024,277.1499939,279.9299927,276.2959595,23260000
08-07-2021,276.8999939,278.730011,274.8699951,277.4200134,273.818573,24618600
09-07-2021,275.7200012,278.0499878,275.3200073,277.9400024,274.3318176,23916700
12-07-2021,279.1600037,279.769989,276.5799866,277.3200073,273.7198486,18931700
13-07-2021,277.519989,282.8500061,277.3900146,280.980011,277.3323669,26120100
14-07-2021,282.3500061,283.6600037,280.5499878,282.5100098,278.8424377,23113700
15-07-2021,282,282.5100098,279.8299866,281.0299988,277.3816833,22604200
16-07-2021,282.0700073,284.1000061,279.4599915,280.75,277.1053162,26186800
19-07-2021,278.9299927,280.3699951,274.4500122,277.0100098,273.4138794,32935600
20-07-2021,278.0299988,280.9700012,276.2600098,279.3200073,275.6939087,26259700
21-07-2021,278.8999939,281.519989,277.2900085,281.3999939,277.7468872,24364300
22-07-2021,283.8399963,286.4200134,283.4200134,286.1400146,282.4253845,23384100
23-07-2021,287.3699951,289.9899902,286.5,289.6700134,285.9095154,22768100
26-07-2021,289,289.6900024,286.6400146,289.0499878,285.2976074,23176100
27-07-2021,289.4299927,289.5799866,282.9500122,286.5400085,282.8201599,33604100
28-07-2021,288.9899902,290.1499939,283.8299866,286.2200012,282.504303,33566900
29-07-2021,286.2399902,288.6199951,286.0799866,286.5,282.7806396,18168300
30-07-2021,285.1700134,286.6600037,283.9100037,284.9100037,281.2113342,20944800
02-08-2021,286.3599854,286.769989,283.7399902,284.8200073,281.122467,16267400
03-08-2021,285.4200134,287.230011,284,287.1199951,283.3926086,17879000
04-08-2021,286.2200012,287.5899963,284.6499939,286.5100098,282.7905579,16191300
05-08-2021,286.8800049,289.6300049,286.1000061,289.519989,285.7614441,13900200
06-08-2021,288.5100098,289.5,287.6199951,289.4599915,285.7022095,16589300
09-08-2021,289.75,291.5499878,287.8099976,288.3299866,284.5869446,16117600
10-08-2021,288.7999878,289.25,285.2000122,286.4400024,282.7214661,18616600
11-08-2021,287.2099915,288.6600037,285.8599854,286.9500122,283.2248535,13955900
12-08-2021,286.6300049,289.9700012,286.3399963,289.8099976,286.0477295,14561300
13-08-2021,289.480011,292.8999939,289.2999878,292.8500061,289.0482483,18249000
16-08-2021,293.1900024,294.8200073,290.019989,294.6000061,290.7754822,22507600
17-08-2021,292.3900146,293.4299927,291.0799866,293.0799866,289.2752075,20075300
18-08-2021,292.0400085,294.8200073,290.269989,290.730011,287.505127,21813000
19-08-2021,288.6900024,297.4700012,288.6400146,296.769989,293.4780884,29850500
20-08-2021,299.7200012,305.8399963,298.0599976,304.3599854,300.9839172,40817600
23-08-2021,303.25,305.3999939,301.8500061,304.6499939,301.2706604,22830200
24-08-2021,305.019989,305.6499939,302,302.6199951,299.2631836,18175800
25-08-2021,304.2999878,304.5899963,300.4200134,302.0100098,298.6599731,20006100
26-08-2021,300.9899902,302.4299927,298.9500122,299.0899963,295.7723694,17666100
27-08-2021,298.9899902,300.8699951,296.8299866,299.7200012,296.3954163,22605700
30-08-2021,301.1199951,304.2200012,301.0599976,303.5899963,300.2224426,16348100
31-08-2021,304.4200134,304.5,301.5,301.8800049,298.5314331,26285300
01-09-2021,302.8699951,305.1900024,301.4899902,301.8299866,298.4819641,18983800
02-09-2021,302.2000122,303.3599854,300.1799927,301.1499939,297.8095093,16285600
03-09-2021,300.9899902,302.6000061,300.2600098,301.1400146,297.7996521,14747900
07-09-2021,301.0100098,301.0899963,298.2000122,300.1799927,296.8502808,17180400
08-09-2021,299.7799988,300.6099854,297.4700012,300.2099915,296.8799438,15046800
09-09-2021,300.8200073,302.1400146,297,297.25,293.9527588,19927000
10-09-2021,298.4200134,299.9200134,295.3800049,295.7099915,292.4298096,19633400
13-09-2021,297.5499878,298.5400085,294.0799866,296.9899902,293.6956482,23652900
14-09-2021,299.5599976,301.3900146,298.1000061,299.7900085,296.4646301,21853400
15-09-2021,303.2600098,305.3200073,301.8200073,304.8200073,301.4388123,28356300
16-09-2021,303.7600098,305.3099976,300.7600098,305.2200012,301.8343811,19550800
17-09-2021,304.1700134,304.5,299.5299988,299.8699951,296.5437317,41372500
20-09-2021,296.3299866,298.7200012,289.519989,294.2999878,291.0354919,38278700
21-09-2021,295.6900024,297.5400085,294.0700073,294.7999878,291.5299377,22364100
22-09-2021,296.730011,300.2200012,294.5100098,298.5799866,295.2680359,26626300
23-09-2021,298.8500061,300.8999939,297.5299988,299.5599976,296.2371521,18604600
24-09-2021,298.230011,299.7999878,296.9299927,299.3500061,296.029541,14999000
27-09-2021,296.1400146,296.4700012,292.9400024,294.1700134,290.9069824,23571700
28-09-2021,289.7999878,290.7799988,282.75,283.519989,280.3750916,43186200
29-09-2021,285.1000061,286.769989,283.0100098,284,280.8497925,26353700
30-09-2021,285.7099915,287.8299866,281.6199951,281.9200134,278.7928162,32343600
01-10-2021,282.1199951,289.980011,281.2900085,289.1000061,285.8931885,30086300
04-10-2021,287.3999939,287.75,280.25,283.1099854,279.9696655,31350700
05-10-2021,284.0499878,290.3999939,284.0499878,288.7600098,285.5569458,24993000
06-10-2021,285.7799988,293.6300049,285.5100098,293.1099854,289.8587341,28002600
07-10-2021,295.1799927,296.6400146,293.9200134,294.8500061,291.5794067,20430500
08-10-2021,296.2200012,296.6400146,293.7600098,294.8500061,291.5794067,17685700
11-10-2021,292.9200134,297.9700012,292.75,294.230011,290.9663391,19298600
12-10-2021,295.3399963,295.4400024,292.3500061,292.8800049,289.6312561,17974100
13-10-2021,294.9100037,297.2799988,293.4899902,296.3099976,293.0232239,23416300
14-10-2021,299.2099915,303.269989,297.8299866,302.75,299.3917847,27262900
15-10-2021,302.3399963,304.4500122,300.519989,304.2099915,300.8356018,25384800
18-10-2021,303.5700073,308.2099915,302.6900024,307.2900085,303.8814392,22729300
19-10-2021,308.3500061,309.2999878,307.2200012,308.230011,304.8110046,17682100
20-10-2021,309.2099915,309.7000122,306.1099854,307.4100037,304.0000916,16537100
21-10-2021,307.1700134,311.019989,306.3599854,310.7600098,307.3129272,16918100
22-10-2021,310.3999939,311.0899963,307.7999878,309.1600037,305.7306824,17449300
25-10-2021,309.3599854,309.3999939,306.4599915,308.1300049,304.7120972,17554500
26-10-2021,311,312.3999939,308.6000061,310.1099854,306.6701355,28107300
27-10-2021,316,326.1000061,316,323.1700134,319.5852966,52588700
28-10-2021,324.3299866,324.8699951,321.3599854,324.3500061,320.7521667,26297900
29-10-2021,324.1300049,332,323.8999939,331.6199951,327.9415283,34766000
01-11-2021,331.3599854,331.4899902,326.3699951,329.3699951,325.7164917,27073200
02-11-2021,330.3099976,333.4500122,330,333.1300049,329.4347839,26487100
03-11-2021,333.8999939,334.8999939,330.6499939,334,330.2951355,21500100
04-11-2021,332.8900146,336.5400085,329.5100098,336.4400024,332.7080994,23992200
05-11-2021,338.5100098,338.7900085,334.4200134,336.0599976,332.3322754,22570100
08-11-2021,337.2999878,337.6499939,334.4400024,336.9899902,333.2519531,20897000
09-11-2021,337.1099854,338.7200012,334.5299988,335.9500122,332.2235413,21307400
10-11-2021,334.5700073,334.6300049,329.9200134,330.7999878,327.1306152,25500900
11-11-2021,331.25,333.769989,330.5100098,332.4299927,328.7425537,16849800
12-11-2021,333.9200134,337.230011,333.7900085,336.7200012,332.9849854,23831000
15-11-2021,337.5400085,337.8800049,334.0299988,336.0700073,332.3422241,16723000
16-11-2021,335.6799927,340.6700134,335.5100098,339.5100098,335.7440491,20886800
17-11-2021,338.9400024,342.1900024,338,339.1199951,335.9718933,19053400
18-11-2021,338.1799927,342.4500122,337.1199951,341.269989,338.1019287,22463500
19-11-2021,342.6400146,345.1000061,342.2000122,343.1099854,339.9248047,21963400
22-11-2021,344.6199951,349.6700134,339.5499878,339.8299866,336.675293,31031100
23-11-2021,337.0499878,339.4500122,333.5599976,337.6799927,334.5452271,30427600
24-11-2021,336.2799988,338.1600037,333.9100037,337.9100037,334.7731018,21661300
26-11-2021,334.3500061,337.9299927,328.1199951,329.6799927,326.6195068,24217200
29-11-2021,334.9400024,339.0299988,334.7399902,336.6300049,333.5050049,28563500
30-11-2021,335.3200073,337.7799988,328.9899902,330.5899963,327.5210876,42885600
01-12-2021,335.1300049,339.2799988,329.3900146,330.0799866,327.0157776,33337600
02-12-2021,330.2999878,333.4899902,327.7999878,329.4899902,326.4313049,30766000
03-12-2021,331.9899902,332.7000122,318.0299988,323.0100098,320.0114441,41779300
06-12-2021,323.9500122,327.4500122,319.230011,326.1900024,323.1618958,30032600
07-12-2021,331.6400146,335.7999878,330.1000061,334.9200134,331.8109131,31021900
08-12-2021,335.3099976,335.5,330.7999878,334.9700012,331.8604126,24761000
09-12-2021,334.4100037,336.4899902,332.1199951,333.1000061,330.0077515,22214200
10-12-2021,334.980011,343,334.7900085,342.5400085,339.3601379,38095700
13-12-2021,340.6799927,343.7900085,339.0799866,339.3999939,336.2492676,28899400
14-12-2021,333.2200012,334.6400146,324.1099854,328.3399963,325.2919922,44438700
15-12-2021,328.6099854,335.1900024,324.5,334.6499939,331.543335,35381100
16-12-2021,335.7099915,336.7600098,323.019989,324.8999939,321.8839111,35034800
17-12-2021,320.8800049,324.9200134,317.25,323.7999878,320.7940979,47750300
20-12-2021,320.0499878,322.7999878,317.5700073,319.9100037,316.9402466,28326500
21-12-2021,323.2900085,327.730011,319.7999878,327.2900085,324.251709,24740600
22-12-2021,328.2999878,333.6099854,325.75,333.2000122,330.1068726,24831500
23-12-2021,332.75,336.3900146,332.730011,334.6900024,331.5830383,19617800
27-12-2021,335.4599915,342.480011,335.4299927,342.4500122,339.2709961,19947000
28-12-2021,343.1499939,343.8099976,340.3200073,341.25,338.0821228,15661500
29-12-2021,341.2999878,344.2999878,339.6799927,341.9500122,338.7756042,15042000
30-12-2021,341.9100037,343.1300049,338.8200073,339.3200073,336.1700439,15994500
31-12-2021,338.5100098,339.3599854,335.8500061,336.3200073,333.1979065,18000800
03-01-2022,335.3500061,338,329.7799988,334.75,331.6424561,28865100
04-01-2022,334.8299866,335.2000122,326.1199951,329.0100098,325.95578,32674300
05-01-2022,325.8599854,326.0700073,315.980011,316.3800049,313.4430237,40054300
06-01-2022,313.1499939,318.7000122,311.4899902,313.8800049,310.9661865,39646100
07-01-2022,314.1499939,316.5,310.0899963,314.0400085,311.1246948,32720000
10-01-2022,309.4899902,314.7200012,304.6900024,314.269989,311.3525696,44289500
11-01-2022,313.3800049,316.6099854,309.8900146,314.980011,312.0560303,29386800
12-01-2022,319.6700134,323.4100037,317.0799866,318.269989,315.3154297,34372200
13-01-2022,320.4700012,320.8800049,304,304.7999878,301.970459,45366000
14-01-2022,304.25,310.8200073,303.75,310.2000122,307.3203735,39846400
18-01-2022,304.0700073,309.7999878,301.7399902,302.6499939,299.8404236,42333200
19-01-2022,306.2900085,313.9100037,302.7000122,303.3299866,300.5141602,45933900
20-01-2022,309.0700073,311.6499939,301.1400146,301.6000061,298.8002014,35380700
21-01-2022,302.6900024,304.1099854,295.6099854,296.0299988,293.2819214,57984400
24-01-2022,292.2000122,297.1099854,276.0499878,296.3699951,293.6187439,85731500
25-01-2022,291.519989,294.9899902,285.1700134,288.4899902,285.8118896,72848600
26-01-2022,307.9899902,308.5,293.0299988,296.7099915,293.9555664,90428900
27-01-2022,302.6600037,307.2999878,297.9299927,299.8399963,297.0565491,53481300
28-01-2022,300.230011,308.480011,294.4500122,308.2600098,305.398407,49743700
31-01-2022,308.9500122,312.3800049,306.3699951,310.980011,308.0931396,46444500
01-02-2022,310.4100037,310.6300049,305.1300049,308.7600098,305.8937378,40950400
02-02-2022,309.6300049,315.1199951,308.8800049,313.4599915,310.5500793,36636000
03-02-2022,309.4899902,311.230011,299.9599915,301.25,298.4534607,43730000
04-02-2022,300.2099915,308.7999878,299.9700012,305.9400024,303.099884,35096500
07-02-2022,306.1700134,307.8399963,299.8999939,300.9500122,298.1562195,28533300
08-02-2022,301.25,305.5599976,299.9500122,304.5599976,301.7326965,32421200
09-02-2022,309.8699951,311.9299927,307.3900146,311.2099915,308.3209839,31284700
10-02-2022,304.0400085,309.1199951,300.7000122,302.3800049,299.5729675,45386200
11-02-2022,303.1900024,304.2900085,294.2200012,295.0400085,292.3010864,39175600
14-02-2022,293.769989,296.7600098,291.3500061,295,292.2614746,36359500
15-02-2022,300.0100098,300.7999878,297.019989,300.4700012,297.6806946,27058300
16-02-2022,298.3699951,300.8699951,293.6799927,299.5,297.3331909,29982100
17-02-2022,296.3599854,296.7999878,290,290.730011,288.6266785,32461600
18-02-2022,293.0499878,293.8599854,286.3099976,287.9299927,285.8469238,34264000
22-02-2022,285,291.5400085,284.5,287.7200012,285.6384583,41736100
23-02-2022,290.1799927,291.7000122,280.1000061,280.269989,278.2423096,37811200
24-02-2022,272.5100098,295.1600037,271.519989,294.5899963,292.4587097,56989700
25-02-2022,295.1400146,297.6300049,291.6499939,297.3099976,295.1590881,32546700
28-02-2022,294.3099976,299.1400146,293,298.7900085,296.6283569,34627500
01-03-2022,296.3999939,299.9700012,292.1499939,294.9500122,292.8161621,31217800
02-03-2022,295.3599854,301.4700012,293.7000122,300.1900024,298.0182495,31873000
03-03-2022,302.8900146,303.1300049,294.0499878,295.9200134,293.7791443,27314500
04-03-2022,294.2900085,295.6600037,287.1700134,289.8599854,287.7629395,32356500
07-03-2022,288.5299988,289.6900024,278.5299988,278.9100037,276.8921814,43157200
08-03-2022,277.7999878,283.9599915,270,275.8500061,273.8543091,48159500
09-03-2022,283.4400024,289.6000061,280.7799988,288.5,286.4128113,35204500
10-03-2022,283.019989,286.6000061,280.5799866,285.5899963,283.5238647,30628000
11-03-2022,287.9599915,289.5100098,279.4299927,280.0700073,278.0437927,27209300
14-03-2022,280.3399963,285.3999939,275.8200073,276.4400024,274.4400635,30660700
15-03-2022,280.3500061,287.8200073,278.730011,287.1499939,285.0725708,34245100
16-03-2022,289.1099854,294.5700073,283.2000122,294.3900146,292.2601929,37826300
17-03-2022,293.2900085,295.6099854,289.3699951,295.2200012,293.0841675,30816600
18-03-2022,295.3699951,301,292.730011,300.4299927,298.2565002,43390600
21-03-2022,298.8900146,300.1400146,294.8999939,299.1600037,296.995697,28351200
22-03-2022,299.7999878,305,298.769989,304.0599976,301.8602295,27599700
23-03-2022,300.5100098,303.230011,297.7200012,299.4899902,297.3232727,25715400
24-03-2022,299.1400146,304.2000122,298.3200073,304.1000061,301.8999634,24484500
25-03-2022,305.230011,305.5,299.2900085,303.6799927,301.4829712,22566500
28-03-2022,304.3299866,310.7999878,304.3299866,310.7000122,308.4522095,29578200
29-03-2022,313.9100037,315.8200073,309.0499878,315.4100037,313.1281128,30393400
30-03-2022,313.7600098,315.9500122,311.5799866,313.8599854,311.589325,28163600
31-03-2022,313.8999939,315.1400146,307.8900146,308.3099976,306.0794678,33422100
01-04-2022,309.3699951,310.1300049,305.5400085,309.4200134,307.1814575,27110500
04-04-2022,310.0899963,315.1099854,309.7099915,314.9700012,312.6913147,24289600
05-04-2022,313.269989,314.8699951,309.8699951,310.8800049,308.6308899,23156700
06-04-2022,305.1900024,307,296.7099915,299.5,297.3331909,40110400
07-04-2022,296.6600037,303.6499939,296.3500061,301.3699951,299.1896667,31411200
08-04-2022,300.4400024,301.1199951,296.2799988,296.9700012,294.8215027,24361900
11-04-2022,291.7900085,292.6099854,285,285.2600098,283.1962891,34569300
12-04-2022,289.2399902,290.7399902,280.4899902,282.0599976,280.0194092,30966700
13-04-2022,282.730011,288.5799866,281.2999878,287.6199951,285.5391541,21907200
14-04-2022,288.0899963,288.3099976,279.3200073,279.8299866,277.805542,28221600
18-04-2022,278.9100037,282.4599915,278.3399963,280.519989,278.4905396,20778000
19-04-2022,279.3800049,286.1700134,278.4100037,285.2999878,283.2359619,22297700
20-04-2022,289.3999939,289.7000122,285.3699951,286.3599854,284.288269,22906700
21-04-2022,288.5799866,293.2999878,280.0599976,280.8099976,278.7784119,29454600
22-04-2022,281.6799927,283.2000122,273.3800049,274.0299988,272.0474854,29405800
25-04-2022,273.2900085,281.1099854,270.769989,280.7200012,278.6890869,35678900
26-04-2022,277.5,278.3599854,270,270.2200012,268.2650757,46518400
27-04-2022,282.1000061,290.9700012,279.1600037,283.2200012,281.1710205,63477700
28-04-2022,285.1900024,290.980011,281.4599915,289.6300049,287.5346375,33646600
29-04-2022,288.6099854,289.8800049,276.5,277.519989,275.512207,37073900
02-05-2022,277.7099915,284.9400024,276.2200012,284.4700012,282.4119568,35151100
03-05-2022,283.9599915,284.1300049,280.1499939,281.7799988,279.7414246,25978600
04-05-2022,282.5899963,290.8800049,276.730011,289.980011,287.8821106,33599300
05-05-2022,285.5400085,286.3500061,274.3399963,277.3500061,275.3434753,43260400
06-05-2022,274.8099976,279.25,271.269989,274.730011,272.7424316,37780300
09-05-2022,270.0599976,272.3599854,263.3200073,264.5799866,262.665863,47726000
10-05-2022,271.6900024,273.75,265.0700073,269.5,267.5502625,39336400
11-05-2022,265.6799927,271.3599854,259.2999878,260.5499878,258.6650085,48975900
12-05-2022,257.6900024,259.8800049,250.0200043,255.3500061,253.5026398,51033800
13-05-2022,257.3500061,263.0400085,255.3500061,261.1199951,259.2309265,34925100
16-05-2022,259.9599915,265.8200073,255.7799988,261.5,259.6081543,32550900
17-05-2022,266.1099854,268.3299866,262.4599915,266.8200073,264.889679,28828800
18-05-2022,263,263.6000061,252.7700043,254.0800018,252.8293304,31356000
19-05-2022,253.8999939,257.6700134,251.8800049,253.1399994,251.8939514,32692300
20-05-2022,257.2399902,258.5400085,246.4400024,252.5599976,251.316803,39199300
23-05-2022,255.4900055,261.5,253.4299927,260.6499939,259.3669739,33175400
24-05-2022,257.8900146,261.3299866,253.5,259.6199951,258.342041,29043900
25-05-2022,258.1400146,264.5799866,257.1300049,262.519989,261.2277832,28547900
26-05-2022,262.269989,267.1099854,261.4299927,265.8999939,264.5911255,25002100
27-05-2022,268.480011,273.3399963,267.5599976,273.2399902,271.894989,26910800
31-05-2022,272.5299988,274.769989,268.9299927,271.8699951,270.5317688,37827700
01-06-2022,275.2000122,277.6900024,270.0400085,272.4200134,271.0790405,25292200
02-06-2022,264.4500122,274.6499939,261.6000061,274.5799866,273.2283936,44008200
03-06-2022,270.3099976,273.4500122,268.4100037,270.019989,268.6908569,28059000
06-06-2022,272.0599976,274.1799927,267.2200012,268.75,267.4270935,22400300
07-06-2022,266.6400146,273.1300049,265.9400024,272.5,271.1586609,22860700
08-06-2022,271.7099915,273,269.6099854,270.4100037,269.078949,17372300
09-06-2022,267.7799988,272.7099915,264.6300049,264.7900085,263.4866333,26439700
10-06-2022,260.5799866,260.5799866,252.5299988,252.9900055,251.7446899,31422800
13-06-2022,245.1100006,249.0200043,241.5299988,242.2599945,241.0675049,46135800
14-06-2022,243.8600006,245.7400055,241.5099945,244.4900055,243.2865295,28651500
15-06-2022,248.3099976,255.3000031,246.4199982,251.7599945,250.5207367,33111700
16-06-2022,245.9799957,247.4199982,243.0200043,244.9700012,243.7641602,33169200
17-06-2022,244.6999969,250.5,244.0299988,247.6499939,246.4309692,43084800
21-06-2022,250.2599945,254.75,249.5099945,253.7400055,252.4909973,29928300
22-06-2022,251.8899994,257.1700134,250.3699951,253.1300049,251.8840027,25939900
23-06-2022,255.5700073,259.3699951,253.6300049,258.8599854,257.5857849,25861400
24-06-2022,261.8099976,267.980011,261.7200012,267.7000122,266.3822937,33923200
27-06-2022,268.2099915,268.2999878,263.2799988,264.8900146,263.5861206,24615100
28-06-2022,263.980011,266.9100037,256.3200073,256.480011,255.217514,27295500
29-06-2022,257.5899963,261.9700012,255.7599945,260.2600098,258.9789124,20069800
30-06-2022,257.0499878,259.5299988,252.8999939,256.8299866,255.5657806,31730900
01-07-2022,256.3900146,259.769989,254.6100006,259.5799866,258.3022156,22837700
05-07-2022,256.1600037,262.980011,254.7400055,262.8500061,261.5561523,22941000
06-07-2022,263.75,267.9899902,262.3999939,266.2099915,264.8995972,23824400
07-07-2022,265.1199951,269.0599976,265.019989,268.3999939,267.0788269,20859900
08-07-2022,264.7900085,268.1000061,263.2900085,267.6600037,266.3424683,19658800
11-07-2022,265.6499939,266.5299988,262.1799927,264.5100098,263.2079773,19455200
12-07-2022,265.8800049,265.9400024,252.0399933,253.6699982,252.4213257,35868500
13-07-2022,250.1900024,253.5500031,248.1100006,252.7200012,251.4760132,29497400
14-07-2022,250.5700073,255.1399994,245.9400024,254.0800018,252.8293304,25102800
15-07-2022,255.7200012,260.3699951,254.7700043,256.7200012,255.4563141,29774100
18-07-2022,259.75,260.8399963,253.3000031,254.25,252.9984741,20975000
19-07-2022,257.5799866,259.7200012,253.6799927,259.5299988,258.2525024,25012600
20-07-2022,259.8999939,264.8699951,258.9100037,262.269989,260.9790039,22788300
21-07-2022,259.7900085,264.8900146,257.0299988,264.8399963,263.5363464,22404700
22-07-2022,265.2399902,265.3299866,259.0700073,260.3599854,259.0783997,21881300
25-07-2022,261,261.5,256.8099976,258.8299866,257.5559082,21056000
26-07-2022,259.8599854,259.8800049,249.5700073,251.8999939,250.6600342,39348000
27-07-2022,261.1600037,270.0499878,258.8500061,268.7399902,267.4171448,45994000
28-07-2022,269.75,277.8399963,267.8699951,276.4100037,275.049408,33459300
29-07-2022,277.7000122,282,276.6300049,280.7399902,279.3580933,32152800
01-08-2022,277.8200073,281.2799988,275.8399963,278.0100098,276.6415405,21539600
02-08-2022,276,277.8900146,272.3800049,274.8200073,273.4672241,22754200
03-08-2022,276.7600098,283.5,276.6099854,282.4700012,281.0795593,23518900
04-08-2022,281.7999878,283.7999878,280.1700134,283.6499939,282.2537537,18098700
05-08-2022,279.1499939,283.6499939,278.6799927,282.9100037,281.517395,16774600
08-08-2022,284.0499878,285.9200134,279.3200073,280.3200073,278.940155,18739200
09-08-2022,279.6400146,283.0799866,277.6099854,282.2999878,280.9104004,23405200
10-08-2022,288.1700134,289.8099976,286.9400024,289.1600037,287.7366333,24687800
11-08-2022,290.8500061,291.2099915,286.5100098,287.019989,285.6071472,20065900
12-08-2022,288.480011,291.9100037,286.9400024,291.9100037,290.473114,22619700
15-08-2022,291,294.1799927,290.1099854,293.4700012,292.0254517,18085700
16-08-2022,291.9899902,294.0400085,290.4200134,292.7099915,291.269165,18102900
17-08-2022,289.7399902,293.3500061,289.4700012,291.3200073,290.5013428,18253400
18-08-2022,290.1900024,291.9100037,289.0799866,290.1700134,289.3545532,17186200
19-08-2022,288.8999939,289.25,285.5599976,286.1499939,285.3458557,20570000
22-08-2022,282.0799866,282.4599915,277.2200012,277.75,276.9694519,25061100
23-08-2022,276.4400024,278.8599854,275.3999939,276.4400024,275.663147,17527400
24-08-2022,275.4100037,277.230011,275.1099854,275.7900085,275.0149841,18137000
25-08-2022,277.3299866,279.019989,274.519989,278.8500061,278.0663757,16583400
26-08-2022,279.0799866,280.3399963,267.980011,268.0899963,267.3366089,27549300
29-08-2022,265.8500061,267.3999939,263.8500061,265.230011,264.4846497,20338500
30-08-2022,266.6700134,267.0499878,260.6600037,262.9700012,262.2309875,22767100
31-08-2022,265.3900146,267.1099854,261.3299866,261.4700012,260.735199,24791800
01-09-2022,258.8699951,260.8900146,255.4100037,260.3999939,259.6682129,23263400
02-09-2022,261.7000122,264.7399902,254.4700012,256.0599976,255.3404083,22855400
06-09-2022,256.2000122,257.8299866,251.9400024,253.25,252.5382996,21328200
07-09-2022,254.6999969,258.8299866,253.2200012,258.0899963,257.3647156,24126700
08-09-2022,257.5100098,260.4299927,254.7899933,258.519989,257.7934875,20319900
09-09-2022,260.5,265.230011,260.2900085,264.4599915,263.7167969,22084700
12-09-2022,265.7799988,267.4500122,265.1600037,266.6499939,265.9006348,18747700
13-09-2022,258.8399963,260.3999939,251.5899963,251.9900055,251.2818604,33353300
14-09-2022,253.5299988,254.2299957,249.8600006,252.2200012,251.5112,23913000
15-09-2022,249.7700043,251.3999939,244.0200043,245.3800049,244.6904297,31530900
16-09-2022,244.2599945,245.3000031,242.0599976,244.7400055,244.0522308,39791800
19-09-2022,242.4700012,245.1399994,240.8500061,244.5200043,243.83284,26826900
20-09-2022,242.0700073,243.5099945,239.6399994,242.4499969,241.7686615,26660300
21-09-2022,244.2700043,247.6600037,238.8999939,238.9499969,238.2784882,28625600
22-09-2022,237.8699951,243.8600006,237.5700073,240.9799957,240.3027802,31061200
23-09-2022,239.5399933,241.1300049,235.1999969,237.9199982,237.2513885,34176000
26-09-2022,237.0500031,241.4499969,236.8999939,237.4499969,236.7826996,27694200
27-09-2022,239.9799957,241.8000031,234.5,236.4100037,235.745636,27018700
28-09-2022,236.8099976,242.3300018,234.7299957,241.0700073,240.3925476,29029700
29-09-2022,238.8899994,239.9499969,234.4100037,237.5,236.8325653,27484200
30-09-2022,238.2899933,240.5399933,232.7299957,232.8999939,232.2454834,35694800
03-10-2022,235.4100037,241.6100006,234.6600037,240.7400055,240.0634613,28880400
04-10-2022,245.0899963,250.3600006,244.9799957,248.8800049,248.1805878,34888400
05-10-2022,245.9900055,250.5800018,244.1000061,249.1999969,248.4996796,20347100
06-10-2022,247.9299927,250.3399963,246.0800018,246.7899933,246.0964508,20239900
07-10-2022,240.8999939,241.3200073,233.1699982,234.2400055,233.5817413,37769600
